Author,Date,Rating,ReviewText,ReviewSource,IsLocalGuide,Review Count,PhotosCount,Likes,PhotoCount),PhotoURLs,HasOwnerResponse,OwnerResponse
HƯƠNG VỊ MIỀN ĐÔNG,N/A,,"My Phuoc General Hospital is located near the center of Ben Cat town. The hospital is very large, with many separate departments, a spacious and airy environment, a supermarket, a park and models for children to play. The doctor is cheerful …",Google,True,13,68,3,3,"https://lh3.googleusercontent.com/geougc-cs/AB3l90BCXcR64B_5d9Mdku8-D6hQhKyuWbRugyw1kN7Pj_SD8R7ivPo6g9umpElH2T_50e4RIDegvrHzpdRAu4P8NdqCRkVbiLSGVZUPoNe7QODuDTvxxvYvUdHx4fMmoaiRLFnLodv4=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90C3KzUuF12eRARxROOmHHr9KrmXLpRBXu2_D1oZJXyngX6JHSUBYdVN6zzdHsiaug12tm81VS2mqJRSTctEIIaTLNCVrEVfPQ6qse0GFOFa8o5VlTBQJRJSXs-7R-LxzIpDmGspHA=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AXs1-XKVFR7ygoyCQwir9XSQ6TAWCq5_OkxswiOE1hjwj4Od_RLvK_uLfjiPV9nO3qYQrrmDKTAPDEXPb0kE3idXsceGxnYjONo63_JO_q5IBPgtB0DTzeDzNswYVAEEAKg06mzQ=w300-h225-p",False,
Duyên Kiều,N/A,,"On October 8, I was admitted to the hospital to give birth. I was very pleased and satisfied. The rooms were clean, the staff and doctors were lovely.",Google,False,1,2,0,2,"https://lh3.googleusercontent.com/geougc-cs/AB3l90BvYdX0nUMiq3F9sE6nzeBidDCwz3Yoi0F1g8LA1S1PgIrRzVy8g2gQlKi8drmmMZNR-bzbKQn1Sy7aqFRcgCXiY4wm72qILQwMsvQxrTUFFFqSI_Pj8mMVbASftZ6MPrbo_hvoLQ=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90B2PVt6Nkj0zD_HhT63-jIFbjIndMGrWAgiU5l4sP2wXjmGfzcE498xVNpjmagr1AeyZXaujuCLWVnN5VZrQYlJbE5_AX5FsdlTK4V0F9MkwlAl90sLxXw74F-regQ02cSw1Ac=w300-h450-p",True,Thank you for trusting and using medical services at MPH. The hospital is constantly improving its services to better care for patients/customers. Wishing you good health and happiness.
Binh Nguyen,N/A,,"Private hospital but doctors' attitudes are very bad. Lying in the epidemic room, the nurse came in and talked like she was shouting at the patient. If the patient is tired and can't drink medicine, it's said to be on the head and neck. The …",Google,True,21,29,21,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90D89p2tazff72z3ntrx0OEz_QvUkH7i-2JF12QrbTRd-CiuE93ovaDutBQAfzLwW_oJcT42k8Q5B98BfNTn339qbl55ceUbZAV8fIf7zZNLGeLgjFq4ccfRv7zpFqHeoacvG9ebDw=w600-h450-p,False,
Ngọc Hạnh Bùi Thị,N/A,,"The nurse's attitude is extremely bad. When the patient's family came to visit, they said: 1 sick person, but there are many people. When the patient went out the door to rest at noon, the door slammed shut. Blame family members for leaving …",Google,False,1,0,1,0,,True,"Hello, the hospital has contacted the family and has issued a form of warning and punishment to the staff for misbehaving. We hope for your and your family's understanding. The hospital would like to thank you for your family's contributions. We wish you good health!"
HuyᎮro乂,N/A,,The doctors in the Endoscopy room are very cute!!!,Google,False,8,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90CCSbfnXtlvomS_OMyn2NeI5iMh0g_yO59h46VgV8BMXyVR4a_k_46_H-SGK4iiqa-0ay5SbEiTC6nOHzv9iRLjhfJSGdNwX7kvxu5qHv71ZcovgTfO1tFdnCyhtZMgHIbu22By=w600-h450-p,False,
Hiệp Võ,N/A,,"This hospital specializes in pretending to do blood pumping services better than kotex
Everyone should be alert when coming here for medical examination and treatment!",Google,False,1,0,1,0,,True,"Hello, the specialized services prescribed by the doctor will depend on the disease, as well as the current medical examination and treatment costs. The hospital complies with regulations and has a detailed list for patients/customers when … More"
FL_ADC,N/A,,I want to kneel and bow to the hospital and doctors :))))),Google,False,3,2,0,0,,False,
Minh Đức Nguyễn,N/A,,"The hospital has good, clean service, enthusiastic, beautiful and attentive staff. Spacious campus, delicious dining area. Supermarket sells supplies at reasonable prices!",Google,True,67,79,1,2,"https://lh3.googleusercontent.com/geougc-cs/AB3l90DwlUZer22GPV61LBalb2cVajW_wxubdlkCIa6Z3aBJuAFM5ZmNYnLPNO495jP-0Oowh5m6uF2spk0g4tJW5iXuG7yEBvoHc5dRzx5Vt8KCWTc5hftvU9w6TKKLclpZ70pq592t=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AM4D21jERNy6jVayjMG1C0gm3qJdTt-5Nu4B170SdDWsSn_5_aP_B7vTC9zemiJhc3wnRY29354Kx3u4GyjpBJ7L_RkLH8VzF-nORKf13IyVzdsDM0F_glGa7lkvl1ItqXKV2Irg=w300-h450-p",True,"Thank you for coming to MPH for health care. To update information on medical services, please follow the Hospital's official fanpage: https://www.facebook.com/benhvienmyphuoc/ … More"
Bảo Thiên,N/A,,"The hospital has improved much more than before. In the Department of Dentistry, nurse Thu Hien gives enthusiastic advice and makes dental work here feel secure. However, the staff at the patient reception desk (issuing vouchers and collecting advances) is still bossy.",Google,True,80,32,6,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BhNyG4MZh0ggNFjPPaOxHcyEmqhhb1aCSsMi79DkXEw15kOah3j5P6cgiAyqAiqxtsziCFr36C4KZLegniVeGoEkRLpG-YhVXNeCwBU2Tez5s9bX5wGmNrNLmQHcqr7vUNLWajsQ=w600-h450-p,True,"Thank you very much, wish you good health and happiness"
Giang Kieu,N/A,,"I just returned from giving birth here. The doctors who delivered the baby were enthusiastic and thoughtful. The cost is also cheap, I gave birth naturally. Baby 4kg3 (sumo) 🤣🤣🤣 hospital fee 4 million 8 with health insurance. The doctors …",Google,False,5,4,16,3,"https://lh3.googleusercontent.com/geougc-cs/AB3l90BLq_RmuZXTv0hl1i4eqAoPcA2et_7cQQqiyfHkLzTleRK8MMq08e3_1Ye8MU-Q32tXq34eThk61iyuSJz8BVCmL9xRYfk_qipLpWCPq1WUmazaH8fN4zr9aZ5HmOIXFcH7jIiU=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Bxg6byr0eS0cUWED6RhKUr0YMq9GPex2L_qzJQ64X034ze7Royz78px9z29MAncY0OheJRtZfEwqBmxUyL2nnLeQg-G5V8CpUGvbtsf9Uz0tSsNzdOUZE-kk29YSaIeXgo_M8BIQ=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BY5n_mBIvOvCqlHhxR939UcOE8z6Kf_N03aYVg0e7wWb6HwYIDnE8y6m2wW5Q7qdcl6JJZo1V26tzkR3u6MpoY_HoMMfEPGfn6EYCcZ882YgrjGcryo6LFM6iwRFEe6Dj9wHM-=w300-h225-p",True,"Thank you very much, wish you good health and happiness"
Anh Lê,N/A,,Today my family member was discharged from the hospital. I would like to thank all the doctors and nurses in the department,Google,False,1,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90AmePMucs3Hj2BF_CrM1HhhB8_9cb91c41PEczxsBsN_zAmnwGXrj4wce9WFz7ZFpFqk1wQJB6FUXAZZROZ2L04ywXZ2aLX6y6p2FUiRmRZnUxcdB1PUig8ASdQN2H6VrfSKdjX=w600-h450-p,True,Thank you for your love for My Phuoc Hospital. Wishing you and your family good health and a prosperous new year.
Hiền Cẩm,N/A,,"The first time my husband and I came for a comprehensive check-up, we received a thorough, enthusiastic, and friendly consultation.",Google,False,1,0,0,0,,False,
Sang Tan,N/A,,Yesterday at 3:00 p.m. on May 24. My wife had abdominal pain on her left side and took her to My Phuoc 2 Hospital for examination. Then she went to Clinic No. 3 downstairs. See a doctor for advice on an ultrasound. Ultrasound showed fatty …,Google,True,13,25,8,0,,True,"The hospital is looking forward to receiving specific information via Hotline 0888015777, we are very sorry for your bad experience when coming to the hospital for health care. The hospital will investigate and find solutions to improve the service better and better. Wish you always healthy and happy!"
Tiền Nguyễn,N/A,,"Service hospitals are different, just have more services, my sister gave birth there, the emergency nurse was indifferent, had a bad attitude when the patient was in pain, attitude towards family members, the baby was born after being …",Google,False,2,1,2,0,,False,
Nhẫn Lê,N/A,,The janitor's attitude was really frustrating because the toilet at the hospital was clogged. The janitor was convinced that she was clogged when the hospital's toilet was clogged.,Google,False,4,0,0,0,,True,"Hello, I am very sorry if you have had a bad experience. Please provide more specific information about the incident via Hotline 0888 015 777 so that the hospital can check and fix it if it is true as you reported. Wishing you and your family always happy."
Thu Bùi,N/A,,The Department of Obstetrics and Gynecology at BVMP is clean and takes care of the giving birth very enthusiastically and thoughtfully.,Google,False,1,1,2,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90AjTR5D-ALXedNnnYSAc7W-YJpctUP2EluBunTe2urD2vr-PgMaIQHdPTys5kGeohAD7WvFvjxsTU86cSDlgSSqFE1gi2QPhTuAfTciLBTQYC6X4VtgmBM9i15RkxySaHocBwJrDg=w600-h450-p,True,"Thank you for coming to MPH for health care. To update information on medical services, please follow the Hospital's official fanpage: https://www.facebook.com/benhvienmyphuoc/ … More"
That Luu,N/A,,"Today I saw a doctor, I was warm and clean,
The instructors are thoughtful, enthusiastic, and thorough",Google,False,2,4,0,0,,True,"Thank you, Wishing you and your family good health"
Yến Lý,N/A,,"Enthusiastic, friendly, quick procedures",Google,True,14,25,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BZ5fNgIoK7hSsMltdc5AcQ1ROzsllJFALbj4dBjAEezz8YFNkwCNu4qn9Gt0q5UwFPNy8LT4lHhhbgVod0m2SRU5sQtI5oRfKtYRIJ-1qS1jjMgsjggoJ6Utzi3se2VcKl3VeI=w600-h450-p,False,
Thin Pham,N/A,,Hospital reception and consultation service is very enthusiastic,Google,False,1,0,0,0,,False,
Bảo Nguyên Đặng,N/A,,"Good quality of care, I thank the doctors, nurses and caregivers of the General Surgery Department.",Google,False,1,0,0,0,,False,
SUB Bự,N/A,,"Company health check-up, BVMP staff guide enthusiastically and friendly",Google,False,5,1,4,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90ABwC_CrW0RWi_1Tej-cuDThTjqE9ne4mRdXGNTg6hLYUGOyrSlPKM2OgrBA6umAWSfnUuHAp9g79aZ-iBIke1XcXTcSRqTDQ8j1Fef2G--Z9LkqxVIzqhjX8PaHP44VgC-vE66DQ=w600-h450-p,True,Thank you for coming to health care at MPH. Wishing you lots of health and happiness
Thùy Thu,N/A,,Many thanks to the team of doctors and nurses of the Surgery Department. The staff is cheerful and enthusiastic.,Google,False,1,0,0,0,,False,
VIETNAM HEALTHMATE,N/A,,"Feeling unwell, I ran in to see the doctor, he said I suspected a stroke, ordered a CT scan and blood test, costing 2 million in 2 hours, the results said normal. The doctors and nurses here are not very skilled, always looking for ways to …",Google,False,1,0,0,0,,True,"Hello, the paraclinical tests prescribed by the doctor will depend on the health condition that you have informed the doctor. Congratulations on your normal diagnosis after examination. If you need to ask more about your case, please contact Hotline 0971647115. Best regards!"
M H,N/A,,"My child is in the pediatric ward of the hospital, but at night I look for a doctor but there is no doctor on duty. When there is something to do, I can't find a nurse. When there is a nurse, the nurse has an unpleasant attitude like I'm …",Google,False,1,1,0,0,,True,"Hello, the Inpatient Department always has doctors and nurses on duty 24/7, we are very sorry if you have had a bad experience. Please provide more information, room number, and hospital stay date so that the hospital can check and fix it if it is true as you reported. Wishing you and your family always happy."
Mai Nguyen,N/A,,"Dedicated guidance and advice to customers, cheerful doctor",Google,False,1,0,0,0,,False,
Hoàng Thị Cát Tường,N/A,,"Private hospital where doctors and nurses work sloppily and carelessly. I had a broken arm and had to stay in the hospital for nearly a month, but after the surgery, the team of doctors and nurses took care of me very carelessly and …",Google,False,4,1,1,0,,True,"Hello, we are very sorry for the bad experience you encountered. Please provide additional patient information and examination time in the message or Hotline 0888 015 777 so that the hospital can check again and if there is any, the hospital will take measures to correct the staff. Thank you, wish you good health!"
Thu Le,N/A,,"General check-up package this morning, the doctor and staff were attentive, cheerful, and the doctor examined carefully. Very wonderful.",Google,False,1,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90CsTyYmCltP38UZ8hQnQsJ33PSsuTCpC8etmHRir6KfQ5R-UeYo5NYf0wz3pV1J8DzDmNldWW3BGMABKmeW3-4lMaSYc1w3SpXiOh5Izk-53snCotNmFjVwDfafuJOx1-v1CpKmTw=w600-h450-p,True,"Thank you for coming to health care at MPH. To update medical service information, please follow the Hospital's official fanpage: https://www.facebook.com/benhvienmyphuoc/ … More"
LÊ LAN,N/A,,"Private hospital but the cashier works very unpleasantly, the elderly people come to see a doctor with weak hands and feet. The hearing is clear but the conversation is loud and scolding, the face is wrinkled, where is the kindness?",Google,False,1,0,2,0,,True,"Hello, I am very sorry for the bad experience you encountered. Please provide more information about the patient and the time of examination in the message or Hotline 0888 015 777 so that the hospital can check again and if so, the hospital will take measures to discipline the staff. Thank you, wish you good health!"
Thanh Thủy Nguyễn,N/A,,Friendly staff and doctors,Google,False,1,0,0,0,,False,
Nguyễn Hoà,N/A,,My mother had a general examination and I was very satisfied.,Google,False,1,0,0,0,,True,"Thank you and Ms. for coming for health care at My Phuoc General Hospital. Wishing your family good health, peace and happiness!"
Sum Nguễn thị,N/A,,Good health check service,Google,False,1,0,0,0,,False,
Lam Tran,N/A,,Ksk company is dedicated to serving.,Google,False,1,0,0,0,,False,
Thanh Dang,N/A,,"The hospital is big but the orthopedic department has few doctors, even though it is a priority for the elderly, the wait is still very long. From 7:30 to almost 9:00, the queue number just jumped from 7 to 10 and then stopped. With a queue …",Google,False,2,0,0,0,,True,"Hello, I am very sorry for your bad experience when coming to the hospital for health care. The hospital will investigate and find solutions to improve the service better and better. Wish you always healthy and happy!"
Phi Châu,N/A,,"General knee examination was thoroughly consulted, gentle, friendly, and a good doctor.",Google,False,1,0,0,0,,False,
Nhung Tran,N/A,,"The staff's attitude is not very friendly, if anyone intends to have health insurance, don't come here, every time you have to pay the difference of 50k, then you have to pay for each step, there are doctors, so it's luck when you meet me, …",Google,False,6,0,2,0,,True,The Hospital would like to receive your specific comments via Hotline 0888015777. We are very sorry for your poor experience when receiving health care at the Hospital. The hospital will re-investigate and find solutions to improve the service even better. Wishing you always healthy and happy!
Huuthuc Nguyen,N/A,,"My name is that I tore my anterior cruciate ligament and I'm lying here and I see the girls in the orthopedic department, they're amazing.",Google,False,1,0,0,0,,False,
Mỹ Nhung Phạm Thị (cu Bin),N/A,,Medical examination and treatment services are very good. Please watch carefully.,Google,False,1,1,1,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BPmaZJLhhdaxBgufRydHDzEygUpEf_-PJiaqNrNmZxY3reczzmoyTanS_YYwgF1Y3CVWOLxogHVFM0AnxBuiQ6bXdJOWiit-HZZgMIlEO5cHF2GP_lgJ3Gn-tm84jtTwxIUlqu=w600-h450-p,True,"Thank you for coming to health care at MPH. To update medical service information, please follow the Hospital's official fanpage: https://www.facebook.com/benhvienmyphuoc/ … More"
Trọng Bình Lê,N/A,,"The obstetrics department has a staff member who has a very bad attitude towards customers, calling customers ""you don't understand"", ""do you need a translator?"", a large hospital, full of well-educated people whose attitude is inferior to …",Google,False,1,0,5,0,,True,"Hello, thank you for taking the time to evaluate and give feedback to the hospital. We are very sorry for the bad experience you encountered. Please provide more information about the patient and the time of examination in the message or … More"
Thúy Ngọc Nguyễn,N/A,,"The nurse's attitude is bad. The patient was examined by a nurse who said it was time to sleep and would not examine him anymore. The patient was sitting in the waiting chair, the nurse chased him away and said this was the nurse's place to sleep because it was time for the nurse to sleep. Bad.",Google,False,1,0,1,0,,True,"Hello, I am very sorry if you have had a bad experience. Please provide more specific information about the incident via Hotline 0888 015 777 so that the hospital can check and fix it if it is true as you reported. Wishing you and your family always happy."
Loc Ba,N/A,,"The obstetrician spoke very sweetly, but the cashier and the nurse were the opposite, especially the cashier was very unpleasant and tried to take her to a medical examination to register for her birth, but seeing the attitude of some people, she must have thought. again",Google,False,1,0,0,0,,True,"Hello, we are very sorry for the bad experience you encountered. Please provide additional patient information and examination time in the message or Hotline 0888 015 777 so that the hospital can check again and if there is any, the hospital will take corrective measures. Thank you, wish you good health!"
Trường Trần,N/A,,Serving customers who come for examination wholeheartedly,Google,False,2,3,0,0,,True,Thank you. Wishing you and your family good health.
Jeon Phu Nhân,N/A,,"Very satisfied, enthusiastic and thoughtful instructions",Google,False,1,0,0,0,,True,Thank you. Wish you and your family good health!
Thảo Hồng,N/A,,"Very satisfied, medical examination and treatment at BVMP.",Google,False,1,1,2,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90AT5w1h2mDvbfoQGlE_Xh-O4z3jjm6NMXDdOp2ELsiDdfLNKrdPmTNYj47zF6yjseiZxVzIeLemONXngY3WNWaeKKKBhQc4vBmvx6lTv4etIwkqbe11RF99HWYznJ0oYDknShBO=w600-h450-p,True,"Thank you for coming to MPH for health care. The hospital is constantly improving its services to serve patients/customers quickly and effectively. To update information on medical services, please follow the hospital's official fanpage: … More"
Thuy Pham,N/A,,"The hospital is clean and beautiful, the pediatrician is dedicated",Google,False,4,3,1,2,"https://lh3.googleusercontent.com/geougc-cs/AB3l90BVUWpDI-Do0A7yR_ndP2cZH0fYWI_yzrFOpnQ1OpLVM3-AKCPiuglfOilyAhEbcHORPZ5e1Ch_JQQ8KyieasVq4YYQh42lqByYxxWVRUvO13PojRuiKZ1LJ5xbFjiby5Jt2DmHlQ=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90C0qd7i7noqHXh6WFbYn1zL3AcxJ7FCsKAn_2Tb6hXsPtAFbUvk4jtZd7Bh_cReW4CopFrXqamMN2JE4JsNahFoQc3hOWSrFlXmgEQONwQgQx-HsZRVfw4-Qtt6A8FfOEk57j98=w300-h450-p",True,Thank you for coming to MPH for health care. The hospital is constantly improving its services to better care for patients/customers. Wishing you good health and happiness.
Tien Tran,N/A,,"My Phuoc Hospital is clean, the medical staff is enthusiastic and cheerful❤️",Google,False,2,2,0,2,"https://lh3.googleusercontent.com/geougc-cs/AB3l90DbBSLO7repGDEvyr8QwpAtG1PfgdhADlyv_QBPkIl3jb7ftYkgxnOnKt40VSZ7a0I6j9gI6HarTEfS_fV7jsDtDBtwMdMFF5mdjqDoy4fum6PXbWhzatJweIctwzNmkG5xuh-UIg=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AiTsg96siBOBMYFfLtGtnCOJazfAJUUsmxgS-k9VDeiTHjZYxhbLjoWdiEL6txODklDFNw8LaNt3h1EzJksN-HAPxz3tGBySkredM_MxJOypG38iF6EY3BDfZ863VddgkJLTc=w300-h450-p",True,Thank you for coming to MPH for health care. The hospital is constantly improving its services to better care for patients/customers. Wishing you good health and happiness.
A N,N/A,,Private hospital. Medical examination and treatment costs are very high. medicine and low quality,Google,False,4,5,1,0,,True,"Hello, I am very sorry if you have had a bad experience. Please provide more specific information about the incident via Hotline 0888 015 777 so that the hospital can check and fix it if it is true as you reported. Wishing you and your family always happy."
Mỹ Linh,N/A,,"Today I went for an eye examination at My Phuoc Hospital and was examined enthusiastically by a female doctor, and the nurses took care of me attentively and talked gently and cheerfully. I send my best wishes to the ophthalmology staff and wish the nurses and doctors to always be beautiful.",Google,False,1,0,0,0,,True,"Thank you for coming to MPH for health care. The hospital is constantly improving its services to serve patients/customers quickly and effectively. To update information on medical services, please follow the hospital's official fanpage: … More"
Wifivnpt Hieu,N/A,,BVMP staff of Customer Service and Doctors are very patient and dispassionate,Google,False,2,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90Bifl_mg6ku-mVIvlRQeBIzN4_1ECGOqz3okfGiWt80LwsXkYV_vwrq5Qm47iAlw2UxE6JXLV2vwpOTqav6ws3yEr3afMo-16heLNZjq0owdV1BSnSaDmrMJO2J0IJMKcxz2PypOQ=w600-h450-p,True,"Thank you for coming to health care at MPH. To update medical service information, please follow the Hospital's official fanpage: https://www.facebook.com/benhvienmyphuoc/ … More"
Hiền Thúy,N/A,,"The staff had a bad attitude, 8 out of 10 people, and were slow. I went to the ultrasound room at 2pm and the person on duty said it was almost the end of working hours, but they wouldn't let me in for an examination. I was so embarrassed. The hospital was empty but the business was terrible. STAY AWAY FROM THIS HOSPITAL.",Google,False,9,1,2,0,,True,"Hello, we are very sorry for the bad experience you encountered. Please provide additional patient information and examination time in the message or Hotline 0888 015 777 so that the hospital can check again and if there is any, the hospital will take corrective measures. Thank you, wish you good health!"
Hàn Thái,N/A,,"The expertise of doctors can be very good. But the service attitude of all staff from security to medical staff causes discomfort. For those of you who work in the service industry and have contact with many people, your awareness needs to be better.",Google,False,2,0,3,0,,True,"The hospital looks forward to receiving your comments via Hotline 0888015777, we are very sorry for your bad experience when coming to the hospital for health care. The hospital will investigate and find solutions to improve the service better and better. Wish you always healthy and happy!"
Mì Chính,N/A,,"Medical examination and treatment are also relatively good compared to hospitals in Binh Duong, compared to service hospitals, there are less medical errors, but there are still many points that I am not very satisfied with. The score is ""acceptable""",Google,True,38,128,0,0,,True,"Thank you for coming to health care at MPH. To update medical service information, please follow the Hospital's official fanpage: https://www.facebook.com/benhvienmyphuoc/ … More"
Tam Nguyen phu,N/A,,Examination service is very good,Google,False,1,0,0,0,,False,
Liên Kim,N/A,,Doctors examined for a long time while few people only asked for blood and taking medicine for 6 hours is not good.,Google,False,1,0,0,0,,True,"Hello, I am very sorry if you have had a bad experience. Please provide more specific information about the incident via Hotline 0888 015 777 so that the hospital can check and fix it if it is true as you reported. Wishing you and your family always happy."
Be Tran,N/A,,"Regular health check-up, good hospital service",Google,False,1,0,0,0,,False,
Băng Như,N/A,,The doctor gives very good advice and is funny,Google,False,1,0,0,0,,True,Thank you for coming to the hospital for health care. Wishing you and your family always healthy and safe!
huynh tuyet hoa,N/A,,"Last week, my family went to the hospital for pink eye; as soon as we arrived at the Eye Department of My Phuoc Hospital, we saw a lot of patients waiting like our family. There were so many patients that both the doctors and nurses had to …",Google,False,1,1,5,0,,True,Thank you for coming to health care at MPH. Wishing you lots of health and happiness
Nguyên Thảo,N/A,,Can I ask if the hospital where I give birth has a refrigerator?,Google,False,2,0,0,0,,True,"Yes, the hospital has rooms fully equipped with refrigerators, TVs, and many other amenities for pregnant women."
Linh Chí,N/A,,"Good service, attentive staff",Google,False,1,0,0,0,,False,
Phương Trần,N/A,,"I had a check-up at clinic 14 at MP hospital and was thoroughly examined by Dr. Hai and guided by the nurses, who spoke gently and cheerfully.
Besides, the Cashier counter's attitude seemed unpleasant and grumpy",Google,False,1,1,1,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90AOCXzotqbrxbR7QK_cBt9geQn5bbqUgthFmDb_z1ZYQLPcoyx-p9HMqlIXMTll2hLp4zz62JJPGoBeLR5HGvaf2RgN5_8GVGu3iO5zOLiv2Df0xYdBN6ecKDFBAbMuG1Iek83rjA=w600-h450-p,True,"Thank you for trusting the medical examination and providing comments to the hospital. The hospital will consider and take measures to improve. To update medical service information, please follow the Hospital's official fanpage: … More"
Vo thi Hue,N/A,,"BVMP staff are enthusiastic and friendly consultants, explaining carefully the information that people come to see, the doctors and staff are also dedicated. I have been examined many times at the hospital, every time is ok.",Google,False,1,0,0,0,,True,"Thank you, I wish you all the best"
Kiều Đinh Thị Thúy,N/A,,"Too bad. It's not about the quality of medical examination and treatment, it's about the guard's attitude. Also",Google,False,1,0,0,0,,True,"The hospital is looking forward to receiving specific information via Hotline 0888015777, we are very sorry for your bad experience when coming to the hospital for health care. The hospital will investigate and find solutions to improve the service better and better. Wish you always healthy and happy!"
Trần Thị Thúy,N/A,,"I just went to the trauma surgery department last week and found the doctors and nurses attentive and attentive, the hospital clean and airy, very satisfied.",Google,False,1,0,0,0,,True,"Thank you for coming to MPH for health care. The hospital is constantly improving its services to serve patients/customers quickly and effectively. To update information on medical services, please follow the hospital's official fanpage: … More"
Cường Huỳnh quốc,N/A,,"I don't understand how you guys are working, the attitude of the obstetricians on Sunday morning, July 7th, was extremely negative. It affected my wife's spirit. The best working teams should be clear on paper. If you post this, everyone …",Google,False,1,0,0,0,,True,"The hospital is looking forward to receiving specific information via Hotline 0888015777, we are very sorry for your bad experience when coming to the hospital for health care. The hospital will investigate and find solutions to improve the service better and better. Wish you always healthy and happy!"
chienD13E,N/A,,"I took my wife to a prenatal checkup here, the doctor was very dedicated, dedicated, and thoughtful. My wife has seen Dr. Huyen Dieu twice now. Every time I go for a check-up, Dr. Huyen Dieu gives me careful, thoughtful advice, and very …",Google,False,4,0,0,0,,True,"Thank you for coming to health care at MPH, wish you good health!"
Tiệp Nguyễn,N/A,,"Doctor Bui Duc An is deaf or something. My mother went to the doctor complaining of right chest pain many times but he wrote down the diagnosis as left chest pain, while at that time my mother had an X-ray and it was found that she had a …",Google,False,1,1,6,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90B1BaAdcHaI6O5bVaFCQZVR5iRSewcNm9ptZtuy2DeWqFQdVemP2cjqj2Ccfiuol9prfwNqlT08pvyRyl8ByOX-NbxyFIRVmuCPu6XbtrZhZCuTgvQqDr2KUJ_lPmHG-MMqoYLI=w600-h450-p,False,
Ngoc Phuong Thai Thi,N/A,,"Normal service, hospital fees are quite high. When I left the hospital, I had to wait until 4:00 p.m. to pay, but when I said payment, the billing staff had an attitude, said the billing time was over, and said to come back tomorrow. When …",Google,False,22,46,1,0,,True,"Thank you for your comments, I am very sorry for your bad experience when coming to the hospital for health care. Please call Hotline 0888015777 or send us the patient information, which department you are being treated in so that the … More"
冠清ho,N/A,,The location is a bit far away and the environment is empty. I came here to get vaccinated. It is very ventilated and feels good and the speed is very fast.,Google,True,615,782,1,2,"https://lh3.googleusercontent.com/geougc-cs/AB3l90DgNhmEdwxUiIlT_2A3Cc_dOpK1c_QriXo2xIakP2XqO3vhn3brDm2FqzC4P66hwSDqp6R0ljKwjEA7SG2nLElK_pm6S5KTNGL15_GVv2cWgSdWly4uprmAr8BsWkuFyRx4yvNeCQ=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AUzet7_FncwHAa1k8WPH6GUot5eNfRjEmPmcYe75FJ0WswL3mo-8Gi-QqVfHYRozW2O-B9zC3awEuim4F_xhU40KhUyi7Z6UolnMK7s2leZEzqwKiQQF9v3tItyj_GwKs1oIIC=w300-h450-p",False,
Ái Trân Nguyễn,N/A,,"The cashier in the service area talked to customers impolitely, directed others without enthusiasm and spoke rudely. I didn't know the way to the emergency room. She spoke so softly that I didn't hear her. I asked again and she said, ""I …",Google,False,2,0,1,0,,True,"The hospital is looking forward to receiving specific information via Hotline 0888015777, we are very sorry for your bad experience when coming to the hospital for health care. The hospital will investigate and find solutions to improve the service better and better. Wish you always healthy and happy!"
Luc Tran,N/A,,"Lobby staff, attentive, cheerful",Google,False,1,0,0,0,,False,
Thùy Hương Trần,N/A,,"My friend had her pregnancy checked here, the doctor's name is HUYNH CAM HUONG. The doctor's attitude during the examination was extremely indifferent, I don't understand how such a bad personality and attitude can still stand in the ranks …",Google,False,4,8,9,0,,True,"Hello, the hospital has noted your comments/feedback and will have a solution according to hospital regulations. We are very sorry for the bad experience when you came to the hospital for health care. Hello, can you provide more information … More"
Ann Nguyen,N/A,,"sat and waited for a long time even though I came in early, finished eating and drinking but still no results (about 2 and a half hours), no service at all but all kinds of extra charges, presented a bill that was shocking to read (a …",Google,False,4,2,1,0,,True,"The hospital is looking forward to receiving specific information via Hotline 0888015777, we are very sorry for your bad experience when coming to the hospital for health care. The hospital will investigate and find solutions to improve the service better and better. Wish you always healthy and happy!"
