Author,Date,Rating,ReviewText,ReviewSource,IsLocalGuide,Review Count,PhotosCount,Likes,PhotoCount),PhotoURLs,HasOwnerResponse,OwnerResponse
Anh Nguyen,N/A,,"I was sick, had a very tiring cough, dragged myself to the clinic but still tried to follow the procedure to get examined. The staff was arrogant, because I was so tired, I sat down to rest for a bit to regain strength to continue, when I …",Google,False,6,1,4,0,,False,
Janie Lin,N/A,,"Temporarily okay. The clinic's machines are good and work quickly, but the staff has a bit of an attitude",Google,True,962,633,10,2,"https://lh3.googleusercontent.com/geougc-cs/AB3l90Cc4XdS0NUVqeguAKMk9R6yqOqikKvTsNjd1H2r224bqUYN3snbsBjPmLfC30v6Mj41PEl3JpWf_DTxNFA8ufu_WmC-4sWsyCDCkrdA8esI4Lk6m-0_k8ZPTs90qeTcsUsvvhofew=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90ChK4LOFawfx1XU0_hlFJu9IfFtveJepYvmZHFnxh34_zY6Nv6kZfKacCH8hy3XBdqZsckTeixgpLUHOtAPe4mgz20sP2KWrs6LRXP-GP3dbAEWqV7ee6AxBOs0Ao5cWyO6xa7S=w300-h450-p",False,
Khánh Loan Trịnh Ngọc,N/A,,"This morning at 7:11 a.m. I made an appointment and was examined at 7:30 a.m. When I got to the 3rd floor, I gave the confirmation email from the hospital and there was a person at the collection station who had a very bad attitude. He said …",Google,False,5,0,1,0,,False,
Thuy Nga Ho,N/A,,"Too bad. The doctor has no expertise and does not have any medical condition, does a lot of ultrasound tests to collect money. Read the result of 300k. People should avoid this hospital or else they will lose money unjustly",Google,False,1,0,1,0,,False,
Hiền Đào,N/A,,What kind of hospital is this? I pay for health insurance but don't see any discount. Parking is free but the hospital still charges 5k from the patient.,Google,False,2,3,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90AFbhiRB5IqmyKz2m6Rg3GNgP_4DHl6008V4tB5APtNxwAB-f5UeX-EKT2vchOWaiur5rOCx1EXmo8KcBFhplo2yzs9Ru0qUUcjXbNgYbULWuSU5ITztIJVfEIlZWBsxXnVZQQ=w600-h450-p,False,
việt nguyễn tấn,N/A,,"Very bad. The woman standing at the health check counter, the company did not check again, leading to lack of wood when issuing invoices (saying that after the test, you can go home), she said it was quite unpleasant.",Google,False,1,3,1,0,,False,
Gia Truc Lam,N/A,,"I knew Dr. Le Nguyen Diem Thi at the Department of Ear, Nose and Throat during the COVID period, and at that time I received very dedicated help from him. Thanks to Uncle Thi, I was able to get through that difficult period with many health …",Google,False,6,3,16,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90B8A3iUlSbQufquggwG4VebTwTIandy9pQlV9cs-2qvnUMjBaq6Rzuy3ho28TcVgX5ZrSfLbJjyzWwbS4xu9y774-fHMrMrecvaLver3IPmG42jya49uhKIs-ifIIzA7qfkjq4j6Q=w600-h450-p,False,
Thao Nguyen,N/A,,"Bad. If the hospital doesn't have a medical certificate, you need to have an interpreter with you when you go to the doctor. After examining the last step of room 206, the doctor made it difficult for me. Just ask one question before, do …",Google,False,1,0,2,0,,False,
Nam Dinh,N/A,,"Service quality is good, needs further improvement to reduce examination time",Google,True,104,195,0,3,"https://lh3.googleusercontent.com/geougc-cs/AB3l90B7WLnaYwxcvOBRFc_7Amn-3uuwe0aYKmua9s2hOEWqwNxzlvTeT7Dwcx-ndQXoDb0yYA2g3SMwb-7QdLoUqkkafW9rpui-IzygfpWokt0Cx4aAsWULkyS2VPmKfRl5-81s6PrDVA=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90C75fGk2tTjhp6LXtwgAv6fvggy-NEK2V1P103z_eibjlUBHlKhXdwaAPN0sW3lKAwRTXKzRhfHgpxULMAmAPHCBrR8s4OznorzCTfAmldHGnJNB5CoI2mR8hBJbEgDiwGQF20=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90A1djNMwrEKn0xffngvebBJJR7NcofFKklXwhXegVceSOYnshBvAUujnHVjDKuIf0cHTYpZmWzDuvK_4pDYlHBCU7NFyUkj3OX83_9zcdy1dQKCA0Dfta5yr8qaSq2el3gP7PrFDQ=w300-h225-p",False,
Tam2031 Tuy,N/A,,"The doctor lacks expertise, doesn't work diligently, and just wants to quickly let the patient go home. Went for a blood pressure check, nothing came up, called for an ultrasound, an electrocardiogram, still nothing. Called to rent a …",Google,False,1,1,4,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90DzjHwmIUhlluEgQCEgg0Cpd3bTZ4dHa8dAWzgpXy2hBoVeEQtZ1uWVOAo2nhLGph0R6mhdRJkKpWRuTGKpfTYmlnt2o2miWPWjBzI318WbVE37wj6Q6mgZkN25_AldvuUKrq2A=w600-h450-p,False,
Đường Trần Hải,N/A,,"Good service, but the pediatrician's expertise is poor. The second time my baby was diagnosed with the wrong illness.",Google,True,6,34,0,0,,False,
Ân Nguyễn Bảo,N/A,,"I feel bad, even though I don't know how the examination service is, I feel bad seeing the way the doctor treats customers",Google,False,2,0,0,0,,False,
Bần Nông Tay Bé (Wind),N/A,,"Around 3:00 p.m. on March 22, 2024. I came for testing and clearly told the staff that I wanted to test my blood type and hepatitis B to supplement my records. The staff kept asking around and ended up printing out a blood cell analysis paper and in the end, they didn't know what my blood type was. It wasted my time and money.",Google,False,5,1,2,0,,False,
Thuý Kim,N/A,,"You guys give me instructions, ask questions about how nervous they are to dial the phone :))))",Google,False,2,0,0,0,,False,
Trang Nguyễn,N/A,,"The obstetrician was heartless and indifferent to the patient, only focused on talking. Especially the doctor named Doan Thi Thoa always frowned and felt uncomfortable. The patient has gestational diabetes but when asked about her diet, the doctor did not answer or explain to the patient.",Google,False,3,0,2,0,,False,
Tung Dang,N/A,,"After getting the results of tests, endoscopy, etc., the doctor gives superficial advice and just wants to send the patient away as quickly as possible to examine other people (it seems to examine many people to get targets and sales). The …",Google,False,2,0,3,0,,False,
Vân Nguyễn,N/A,,"The first time I went to the hospital, I signed up to wash my baby's nose because I had already had a private examination, so I didn't have it at the hospital. The nasal irrigation procedure is the simplest thing a hospital can do, but it …",Google,False,2,14,1,0,,False,
Bao Ny,N/A,,"Today I took my mother to the doctor because her head and feet hurt. When I got to the 2nd floor, I showed the insurance card to the staff to check. She said she couldn't use it because there was only 1 day left so she couldn't use it. But …",Google,False,1,0,11,0,,False,
Hong Phim thi,N/A,,I came from Dong Nai to Binh Duong for medical examination. The hospital was clean and the doctors were enthusiastic in guiding and consulting.,Google,False,1,0,0,0,,False,
Suong Pham,N/A,,"Doctor Nguyen Quang Vy, clinic 313, department of general internal medicine and neurology. The attitude of cursing people who go to the doctor is disrespectful to the patient and the patient's family. I took my family member to see her for …",Google,False,2,0,2,0,,True,Doctor Nguyen Quang Vy - Examination Department - Medic Binh Duong Hospital would like to respond to some information as follows: … More
Thanh Nhàn,N/A,,"Dedicated instructors, good consulting doctors, always supporting customers, clean environment, modern equipment, reasonable price services.",Google,False,1,0,0,0,,False,
Diem Ngo,N/A,,"The hospital is clean, the staff is dedicated to providing guidance. Good assessment of the hospital's quality",Google,False,3,1,3,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90CEKxSdMlSR_43PSD7q_ovUruyHPwfduCiFyuigxTiQBAfAzDvS6Gde4ydExKh7O95l8wNSXRxzaGCl4cBUB1d0pjJAwMcEk_JNML6mp_AEpwgL1l-_fzcw5S_FXTQag6YPcjhO=w600-h450-p,False,
Nhất Đặng Thị,N/A,,The radiologist diagnosed a broken leg. The doctor examined him and said it was not broken. I thought the patient didn't know how to look at x-rays. Superficially whispered to the nurse. The nurse was arguing,Google,False,1,0,2,0,,False,
Trịnh Nguyễn Gia Hân,N/A,,"Let me tell you the truth, I know that doctors have to study for many years to be able to work as a doctor, but no matter how good they are, the way they speak and behave is still very important. I know that the doctor is good, but please …",Google,False,5,1,4,0,,False,
thao luong,N/A,,I was hospitalized for 2 days here. There are many drugs that cannot be dispensed but are included in the cost sheet. The doctor's test didn't give any results. Talk and explain superficially and not clearly. Just doubt. Don't have to …,Google,True,106,126,1,0,,False,
Huy vlog,N/A,,"Going to see a doctor with insurance is more expensive than the service, just a regular tooth extraction, but it costs up to a million, so is paying for health insurance effective? The working style is slow, not caring about patients, …",Google,True,19,2,2,0,,False,
Thị Hương Hồ,N/A,,"It's a hospital that charges a lot of money but can't afford to buy a one-time drinking glass for patients who come to the clinic to drink water. Using a shared glass, who dares to drink water? When I go to the clinic, I run out to buy water to drink.",Google,False,1,0,2,0,,False,
Nữ siro,N/A,,"I was hospitalized at night on July 9 due to a miscarriage. Thank you to the doctors and midwives in the obstetrics department for taking good care of me, guiding me, visiting me, and encouraging me and my family. I found all the staff to …",Google,False,5,15,0,0,,False,
Thái Lâm,N/A,,"At 2 a.m. in the emergency room, the nurses, doctors and hospital staff were still cheerful and enthusiastic. Very grateful to Medic",Google,True,25,27,0,2,"https://lh3.googleusercontent.com/geougc-cs/AB3l90CBDShMvkZC5_4FwA9XbJj7NftkcopMMK3ev_TrHRLU2jAL3g8YxqIDbnd_4RDcZJCMEUMugBEQGVxwGom3mpKIsK_yyg7tOKwqhwXwfWhe-G2WNPhK-slYh5KXxTjIrYEoo0HS=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DMImNtJ4IhF4N3HLlmtnzbTBIaPDHm6bGVNCywCwpCguR7T4f7uB3HC9wOAQBoOoW7tCc4gtAj3WpmXfObAduMN9uzY5iXFgoqvCOpb_WzSH8UMBUSV6t3GbtPt7SoEpDdIbdb2g=w300-h450-p",False,
Hương Thu,N/A,,"The cashier on the 3rd floor is like the mother of the world. While collecting money, he dialed the phone until the patient asked again for the amount of money to be transferred, then the doctor let it go and overcharged the customer by …",Google,False,1,3,3,0,,False,
Minh châu Nguyễn ngọc,N/A,,"The tour guides were enthusiastic and welcoming, but the surgeons seemed superficial and indifferent. Specifically, when I had a minor surgery here, after finishing the procedure, the doctor didn't even ask me anything and turned around and …",Google,False,1,0,1,0,,False,
Tung Bruce,N/A,,"The two times I was examined by this place, the doctor was always trying to get more money from the patient, prescribing more medicine to get more insurance money, and then getting more service money. The check-in card says parking is free, …",Google,False,1,0,6,0,,False,
py pup,N/A,,"Today I had my ears cleaned at the hospital, but when I went into room 203 to prepare for the nurse to clean my ears, I received a very unpleasant attitude, grumpy and very sloppy work, unprofessional expertise not worth the price I paid. I hope everyone will consider before coming to this hospital. Thank you.",Google,False,4,0,1,0,,False,
Ánh Tuyết Trần,N/A,,"Everyone, please help me avoid this hospital! The doctor gave a cursory examination, didn't explain properly, and when asked back, he said he didn't trust the doctor. The payment process is not clear, the examiner is uncomfortable, grumpy, and has an attitude. A thousand times, please step aside and help me",Google,False,3,0,2,0,,False,
Tính Poli_xixi,N/A,,"Today when I went to the doctor, the staff here was so poorly qualified. The insurance card I checked at another place was normal, but here the staff couldn't look up the insurance card information and said the insurance card was expired. Break up forever.",Google,True,34,102,1,2,"https://lh3.googleusercontent.com/geougc-cs/AB3l90BtBqdi_FUT2vUmqtww_T9N7adPBY4rGNf0YSLNTMBNTB8zr24uuDLgiq6R5NVB96UPccY4tZGMENBgV3QGJoYdgsJDkDqwQL36eD4_1Hv4GF2xXJU6LJsUFaepWpBHGt-J5cgqqg=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90C8zeyena7kMt2cmmlImcw33CnhcyE3YFsgJAM4oRKgIG6_lpuDw8BMCl_oWM8dNJAnmOPVdLmE7H2xPoj-DiLZH_qopjYL5XOg10-dzlhxXMuPSqfuVWmB8Q2aljNW8pRSBpDB=w300-h450-p",False,
Binchan,N/A,,"The doctor examined the patient without looking at the patient's face, only asked one question and then finished asking while engrossed in the phone. The staff giving directions were overbearing, unenthusiastic, and rude to elderly customers.",Google,False,2,1,3,0,,False,
Minh Tien Phan,N/A,,"The hospital is so bad...when they examined me, at first they told me to take it for 2 weeks, then re-examine it, then sell more
1 month nu8a4 promised it was over but still the same... the doctor was so incompetent",Google,True,21,4,2,0,,False,
Lam Nguyễn,N/A,,"Lose..blood test..see if there is anemia. 130p. More than 2 hours without. Still waiting. So boring, so boring 😞😞😞 …",Google,False,1,0,1,0,,False,
Jayson Do,N/A,,"I went for a medical examination to enroll as a student here which was quite cheap, only 60,000 VND",Google,True,442,770,0,4,"https://lh3.googleusercontent.com/geougc-cs/AB3l90CQ6ZTFPfsnMRj99CFmW8zVq8fzMirXI98GDl28MMYhmTVr3jFAVyOcNNbitUi79k5Yo1r5rJ4OTHST08VyO4WXnyKmihUiKvwlI0GwTponX3eYwSq6rdIXpPzpUwdIl6Rj3tBD=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90B9URwoZGbx_uIZxeNeNpiZD5oJtrx2vapoDZlzCjficzphqzGY-BbETQfWIfk-CR3DeEIC0xBRciAt_0oNO8OqHPYmQyT4dEv-9yo21fX7sINO6qeUtyWsseijawx_PM-xJ-xv=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DHJxl5sdnAYYnXFU0BxIIDpmzmPuG83PQdpCk0tsQvMQOngp6xMmH-0sONbJa33zLafLRIyqoKteU3bZCq4BabXrD6T54gqfkhgnW6Qj70genlfCeYGz3PH8NPN7xKKpESqOJVdA=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BhpzIqkNNEujphsMnMCFyxoetivqKzTU6JiFxJNF-UbKLyiHPx6CZOu-ew14Wa1H9CPAMFJiLWaTI0TX5p_dpnf14wTFDeHkBE2NmjyqnvcEkHsVj3f-qFDBqTDiS76QHGbg9q=w300-h225-p",False,
Oanh Yến,N/A,,"The hospital has full equipment, I went to a dermatologist and got medicine quickly and felt better",Google,True,76,22,0,0,,False,
thanhhoa82 Tothi,N/A,,"I went for an eye checkup and the doctors were very nice and had impeccable skills, especially Dr. Phuong and Dr. Tam",Google,False,1,0,0,0,,False,
Quy Lu Nhat,N/A,,"Worst hospital I've ever seen. While in the hospital, my mother felt tired and uncomfortable. At 5:30 a.m. in the morning, someone took my blood pressure and told me to just keep quiet and leave without answering. Then I had to go to the …",Google,True,54,107,10,0,,False,
Đào Hồng Trường,N/A,,"Too bad. Why are you so bored that you don't want to talk about it? Don't give up money to support the doctor, think it's okay to give alms, be indifferent and not enthusiastic.",Google,False,3,1,2,0,,False,
Duy Nguyen,N/A,,"Service is too slow, trying to buy time. The counter staff works too slowly and has no respect for customers.",Google,False,1,3,1,0,,False,
Official Mr Y,N/A,,"This hospital is so funny, it's like our great-grandfather has come back to life. The patient called her name like a toy, her name was Nguyen My Chau, but when she went to the doctor, she said My Chau My Oh, what is this? As for quoting prices, it's like stealing and not daring to announce it publicly but talking in a low voice.",Google,False,6,4,5,0,,False,
Hoangnhanh Phạm,N/A,,"The consultant in room 205 is enthusiastic and attentive, the doctor is cheerful and cooperative with patients, the service is quite satisfactory...",Google,False,2,0,0,0,,False,
Nga Nguyễn,N/A,,"Minor surgery on the hand. When removing the stitches, I paid the full service fee, but I encountered a nurse who was irritable and angry, shouting loudly when the patient was in pain. During the surgery, the doctor and the nurse were very …",Google,False,1,0,11,0,,False,
dantruongdep dan,N/A,,"I bought insurance but the price was so high when I went in for a checkup it was like I didn't have insurance... I lost to this hospital. The price is too expensive, everyone should stay away from this hospital.. the staff smiles and talks indifferently to the examiner... first and last time I go to this hospital... haizzzzzz",Google,False,4,0,1,0,,False,
truong hao,N/A,,"This hospital is named Medic, causing confusion, making people think it is a branch of Medic Hoa Hao in Ho Chi Minh City, but it has absolutely nothing to do with it!!! When examining doctors, they just give them many kinds of medicine, all …",Google,True,74,38,3,0,,False,
Tuyền Thanh (Kun Kun),N/A,,"1. The examination fee is high but the doctor does not advise or explain anything. After looking at the results, he informed you that you have abc. Go pay and get the medicine. …",Google,True,77,311,11,0,,True,"First of all, on behalf of the hospital, I would like to send you my sincere thanks for your comments. … More"
Bảo Trần ngọc,N/A,,It was very surprising that Medic BD had a coronary angiogram to screen for stroke. Dr. Manh Tuan gives very enthusiastic advice and is also cheerful and thoughtful,Google,False,2,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90Dkmo0lffhpx33eSjOaZKeTpNEa3-IIpMh9gQS2lZQorKjOKqMV3Mno2_YxSt5dMR_mN_2p5q8AhSc96SabRrTgY8UQZaPD1ARBLt0XP-Thu2ZV-uIsSodrnMPQ6KnJujKz1HJ0=w600-h450-p,False,
Tu Hoang,N/A,,"When arriving at the hospital for examination, the driver will be guided enthusiastically and quickly by the staff",Google,False,4,1,1,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BSvUO4lSQBSIV7j9RqnRLUgPBEHhDU1JY0V72VIbdPCmtlwgUss5bZ0lxMQ7T4Y2RB3NozRJUwnABXJbbsEW7beTdrwuHP7wH9ELrrD0X4Zs5W6FAWRLExwYOnMhau9obLoD1S=w600-h450-p,False,
Thuy Nguyen,N/A,,"Unprofessional working style, superficial consultation, consultants talk to customers very rudely. If anyone intends to have an examination here, they should consider carefully.",Google,False,2,0,3,0,,False,
Ngô Huy,N/A,,"The doctor or nurse on duty on the night shift on July 6, 2024 had a very bad attitude. If someone's family had something to say, they would ring the bell, but in the morning they would say, ""I can't sleep"" to the wife. When on duty at night, if a patient rang the bell, they would say, ""I can't sleep.""",Google,False,2,0,2,0,,False,
Loan Ngô,N/A,,"The hospital's service quality is very bad, I only see the money drawn, after paying the money, I have to wait endlessly without saying anything until the end of the night, then the family completes the transfer procedure, because this is …",Google,False,2,0,2,0,,False,
Ngọc Mười Nguyễn,N/A,,"Drawn out to get money from patients. My wrist hurts a bit but I draw all kinds of things... X-rays, ultrasounds, magnetic resonance, damn, if anyone intends to have a medical examination at this facility, they should be careful...",Google,False,1,0,4,0,,False,
Hà Ngọc,N/A,,"The hospital's business is not responsible, everyone. When you go to get the results, this person changes people. No one reads the results to the patient. Please be careful when examining here.",Google,True,10,0,2,0,,False,
Oanh Hoàng,N/A,,"In my opinion, the cost here is high, but the service and wound treatment skills of some doctors and nurses here are quite poor, worse than when treating wounds at the clinic. (Experience with suturing and removing stitches) …",Google,False,3,1,5,0,,False,
yen nguyen,N/A,,"I had pain in my finger joints and black bruising that didn't go away for several weeks. When I went to the doctor, they asked me to take pictures and said there was nothing wrong with my bones and then prescribed medicine to take but I …",Google,False,1,6,2,0,,False,
Quần Què Hỏi,N/A,,"The receptionist was engrossed in drinking water and talking and joking.
Welcoming guests (patients) with very disappointing service from these receptionists. …",Google,False,3,12,3,0,,False,
Lai Phan Cẫm,N/A,,"The cashier's attitude here is extremely bad, telling EACH ONE to check for her, when I finished checking, he told me why I didn't transfer it together, then cursed me for not knowing the minimum politeness when I didn't do anything wrong. …",Google,False,3,0,5,0,,False,
Thuỳ Trang Nguyễn Thị,N/A,,"My brother was hospitalized for 5 days. What kind of illness did he have that he was in the hospital for 5 days and the tests couldn't find out what was wrong? When I asked the doctor, he said he was doing a blood test. When I asked the …",Google,True,7,5,19,0,,False,
tuấn nguyễn lý minh,N/A,,"I took my girlfriend for a general health check-up, to the thyroid and chest check-up, because she was shy, she asked to see a female doctor, but the male doctor had a bad attitude. She said if she wanted a female doctor, she should go to …",Google,False,3,1,11,0,,False,
Hai Huynh,N/A,,The hospital is clean and the staff are generally happy and enthusiastic. Service prices are a bit high compared to the general level.,Google,True,29,64,0,0,,False,
Duong Trinh van,N/A,,"Get your baby's blood test quickly. Do you know if the hospital does a blood test on Sunday? Busy with work, please check for me on Sunday",Google,False,1,0,1,0,,False,
thuy tran,N/A,,"Take your baby to see an eye doctor, Dr. Huynh The Sam
Just look at the baby's eyes and don't say a word, what is wrong with the baby? I turned to watch YouTube and then asked the nurse what was wrong with the …",Google,False,2,1,14,0,,False,
Tâm Trương,N/A,,"The doctor recorded my condition as ""Atopic Dermatitis"" and prescribed medrol 16mg at a high dose for 1 week. After 1 week of stopping the medicine, I got sick again for 2-3 days. I was given another 1 week to take the medicine, and now I …",Google,True,26,5,9,0,,False,
phu ludinh,N/A,,The receptionist's service and way of speaking is so rude. Disrespectful to customers.,Google,False,5,4,0,0,,False,
Uyen Bui Phuong,N/A,,"The operator was too impolite, called to ask for information, couldn't hear clearly and asked again once but raised his voice and spoke like he was angry. If a private hospital does business like that, who will come to see it? I was very excited to listen and then my mood dropped and I completely erased my thoughts.",Google,False,1,0,2,0,,False,
Chinh Lường Tố,N/A,,The hospital's work is very unsatisfactory. 1st: the staff desk on the ground floor instructs patients to only focus on the phone number. Patients who do not have a social insurance card can look it up on their ID card number or CCCD and …,Google,False,7,0,14,0,,False,
Thanh Ngoc,N/A,,"In particular, the eye department. Doctor Nguyen Thi Ngoc Phuong (BS.CK1. EYE) examines and consults on treatment very wholeheartedly and enthusiastically, regardless of health insurance or service, bringing high efficiency and saving costs. In addition, she also does volunteer work to bring light to difficult circumstances.",Google,False,1,5,3,0,,False,
Phượng Nguyễn,N/A,,"I just got back from being examined at this hospital and I'm so upset. Thinking about giving the patient 2 prescriptions for service and insurance, I asked the patient which medicine they took and gave me both prescriptions so I didn't tell …",Google,False,2,0,2,0,,False,
VuongKhanh王卿,N/A,,"The hospital is extremely bad, the old female doctor in the upstairs room examines the brain department and crushes the patients. Everyone gets CT scans and charges over 3 million VND. The dark-skinned nurse sitting next to her is pregnant …",Google,True,21,4,10,0,,False,
Thanh Nam,N/A,,"My family gave birth here for the second time by cesarean section. Choose the diamond package to get 1 part of insurance deducted, the cost is 16 million. The room is not too large or beautiful, but the doctors and staff are very enthusiastic, thoughtful, and attentive.",Google,True,24,52,0,0,,False,
thanhdanh do,N/A,,Too bad..the staff behaved so badly..and will never bring family members to the clinic again..drawing better than the painter..,Google,False,1,0,1,0,,False,
Tran Thanh Phuong,N/A,,"Hello everyone and page admin from Medic Binh Duong General Hospital!
- I just called the hospital, I said hello and asked the on-call department (because I didn't know if it was a doctor or a nurse) if I was insured here and …",Google,False,3,3,17,0,,False,
Trang Hồ,N/A,,"The hospital should review the costs for patients and medical examination and treatment services, not as advertised by the hospital. The costs are very expensive and they do other unnecessary procedures to charge. Everyone should consider carefully when going to this hospital.",Google,False,2,2,5,0,,False,
Mr HAi_Jecky,N/A,,"Mistake when applying for health insurance at this hospital. We recommend everyone to boycott and close it down. Fraudulent business, bad service.",Google,False,5,2,2,0,,False,
Vinh Tran,N/A,,"Rude staff, specifically the cashier on the 3rd floor. Medical examination costs are high even though they have health insurance.",Google,False,9,1,1,0,,False,
Snake channel,N/A,,"You should consider before being examined at the hospital whether you will stay to monitor the disease. You will see the following cases involving elderly people and people who have had accidents but for some reason, making the patient wait for a long time makes the family members uncomfortable.",Google,True,16,4,2,0,,False,
Phong Nguyen,N/A,,"I am 1m75 tall and weigh 74kg, measured by calibrated equipment. The hospital measured me 1m7 tall and weighed 78kg and concluded I was obese. When returning the blood test results, they showed that I needed to be vaccinated against hepatitis B when I had already been vaccinated. Nonsense hospital!",Google,True,9,6,4,0,,False,
Nguyễn Chiên,N/A,,"The staff are easy to talk to, the service is better than expected, especially the delivery room is clean and quiet, the price is reasonable, the post-partum incision is very beautiful. The best thing is that I don't have to wait to have a cesarean section. Worth the money",Google,True,2,38,2,0,,False,
Giang Thuy,N/A,,"2 months ago, my son came here for a checkup, got a CT scan and was diagnosed with dengue fever or viral fever, then gave him a fever reducing pill and made him take it. The CT results weren't shown to me, but they kept saying they were …",Google,False,4,0,26,0,,False,
Nguyen Thuy Tram,N/A,,"It's too expensive....My mother had a heart attack and had to go to the hospital to take medicine. Then in the morning I went to see the doctor to transfer to Saigon on my own, but here I was told to take medicine before leaving in the …",Google,False,1,1,2,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90Bf4MsaK1NhPQs3P1ftldcrFaRPUvk8CL-M3KwTdAmWrKgI63y5Drmah5zJowU15qu6sq_v5GjnPEjqvGTIUQ-S_OTUFVr3vz00VOgnLcw2lAzegXtV--tI_Y2a-TVcS8uKXI0k=w600-h450-p,False,
Quyên Vũ Ngọc,N/A,,"I have been examined here and brought my two children to be examined here many times, and I can say that this is a true health company that does not care about the quality of medical examination and treatment and patient satisfaction. All …",Google,True,14,172,1,0,,False,
Kim Long Lý,N/A,,"The hospital did not answer questions, patients only asked for tests to sell medicine. Private but poor service.",Google,False,5,0,1,0,,False,
Hằng Mai,N/A,,The staff on duty were very rude and unpleasant. Do you work in a service and have such poor communication attitude? When will this hospital change the on-call department?? Even though I don't know normal communication skills. Rude and …,Google,False,1,0,4,0,,False,
Kênh Giải Trí Phim Tuyển,N/A,,"I see a lot of people criticizing it, but when I took my child to the dentist, I found the nurses and dentists here to be very enthusiastic and friendly. Because of referral, I don't know how to treat it. Give 5 stars for attitude.",Google,True,58,88,0,0,,False,
Tran Thu Huyen,N/A,,"Worst private hospital I've ever been to, the doctor's examination was superficial, the rooms were old, dirty, and the cost was too expensive. My dad had a stomach ache and went into the hospital, had no questions, had 3 days of injections, and was discharged from the hospital with a bill of more than 10 million, what a waste.",Google,False,6,11,3,0,,False,
Lâm Charlie,N/A,,1 star is too many. Why is his status as a cashier like that of God? I paid without asking.,Google,True,13,13,1,0,,False,
trường võ mạnh (pow),N/A,,"The hospital said that after the examination, the insurance will be charged as usual. The day I lay down, they told me to pay 3 million VND per day. When I asked, the staff said that here, 3 million VND per day is all (then laughed). They …",Google,False,1,0,4,0,,False,
An Đinh,N/A,,"I had a check-up here about a week ago, the way the doctor communicated the disease to the patient made them think negatively and confused. I took the prescribed medicine for a week but it was not effective, then I had to go to another …",Google,False,1,0,19,0,,False,
Khánh Trương,N/A,,"The nurses are too bad, have bad attitudes, and raise their voices to the examiners (I've heard many people rate the nurses' attitudes here, and now I've experienced it too). With that kind of working style, compared to the cost,
""Do not recommend people come here""",Google,True,21,44,5,0,,False,
Thanh Tùng cuộc sống đời thường,N/A,,"Can I make money? Every time my back hurts, I'm told to go get a CT scan.  I sat there for a while and saw everyone having to take pictures. It seems so unreasonable. The rate of CT scans causing cancer is 10%, DOCTORS.",Google,True,3,7,2,0,,False,
May Mr,N/A,,"On February 8, 2021, I went for a general check-up (standard package here).
1. Facilities: quite good, clean toilet.
2. Service attitude: not really good …",Google,False,1,0,5,0,,False,
Hằng Mai,N/A,,"Bad service. Went into the room and waited for an hour without a doctor examining me. Called the hospital's number 0274... and the person on duty answered in a harsh and unpleasant manner. Sorry, I paid money for going to the doctor, but I didn't ask anyone for any money. Bv service with such quality staff??",Google,False,1,1,4,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90ALgfLpGNAAeMKurrJezCWilIxWDtxgbiCkFgb9Mn4tuRKmAVoJJY_HjgHYbV9jHkfStoKEMTxB_SnH7A8w_rIFqM3-0nIXCaEEx_edDS8bhOcwitV1e_QuZYoFS83vng8XPwb6=w600-h450-p,False,
Việt Trung,N/A,,"The equipment is okay, everyone's attitude is warm from the doctor to the person delivering the medicine, and the overall quick demeanor is very satisfying.",Google,False,1,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BD1HYB-9KkMn_RieyVTulql59JCN5cSXYGovUefRNG_mkWJnaIKkdLqwh4ChFOUCQq1VyILOij1bSYdPclfQPpqReWZDTa8yG66JlQZbjKbCF81iZnzUnPFDKzV2tXq24v-noc-g=w600-h450-p,False,
