Author,Date,Rating,ReviewText,ReviewSource,IsLocalGuide,Review Count,PhotosCount,Likes,PhotoCount),PhotoURLs,HasOwnerResponse,OwnerResponse
Nhiều Nguyễn,N/A,,Nguyen Van Nhan's father was in the surgery department for appendicitis surgery and felt very satisfied with the dedicated doctor and cheerful nurses. Thank you to the entire surgery department.,Google,False,2,0,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Minh Định Văn,N/A,,I had a relative in the general surgery department who had an appendectomy. Today I was discharged from the hospital. I felt the doctors and nurses were very good and visited the patients. The restrooms were a bit small.,Google,False,1,0,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Bee Nguyen,N/A,,"Going to the medical examination and paying for the lack of payment, the nurse talked to an uneducated and insulted the patient. Each endoscopy is sewing the hole larger than fingers, no one instructs to take care of the postoperative",Google,False,7,2,0,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
Hằng Châu,N/A,,"Thinking about going to this hospital for examination and treatment, I saw that people gave bad reviews, so I gave up. The medical profession is a sacred and noble profession to treat the sick, but if the doctors and nurses don't have the …",Google,False,6,8,0,0,,False,
Chi Lý thị phương,N/A,,"My mother is being treated at the ward. general internal medicine. Because the hospital is old, the infrastructure is not new, but there are still cooler, quieter service rooms, friendly and enthusiastic medical staff. The doctor talks cutely and beautifully",Google,False,1,0,1,0,,True,Binh Duong Provincial General Hospital would like to welcome you. Thank you for your trust in using the service.
Nguyễn Thị Thùy Trang,N/A,,"I went for a check-up at Binh Duong Provincial General Hospital in the functional exploration department. The attitude of the team of doctors and nurses is very dedicated, thoughtful, and friendly with patients, with painless endoscopic techniques, helping patients have a good experience👍🏻 …",Google,False,3,4,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Huynh Le,N/A,,"When giving birth here, they won't vaccinate the baby. They say go out and get vaccinated. When you come in to give birth, you won't be notified in advance. After giving birth, you'll be told that all the injections are gone. If the hospital doesn't have any injections, then just close the hospital.",Google,False,3,0,0,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
ngan pham,N/A,,"I had a really satisfying experience at Binh Duong Provincial General Hospital, especially the functional exploration department.
I had stomach pain for a long time and was very afraid of endoscopy because I …",Google,False,2,2,1,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Hoàng nhì Nguyễn,N/A,,Binh Duong Provincial General Hospital has dedicated doctors and nurses who care for patients enthusiastically and thoughtfully,Google,False,1,0,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Văn Anh Nguyễn,N/A,,"Doctors at the hospital lack expertise. Doctors don't come out for medical examinations, and the examination results are not correct. The hospital's toilets are very unhygienic. If the obstetrics emergency department has a fat female doctor, you should not examine her, misdiagnose the disease, and talk nonsense to the world.",Google,False,3,5,2,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90DhGrLzVdcw3RoWZTJYiBMvStrsdudhZJh2ZIoijG-TvcFzv8JkvEbRnkUhFXHpn59YVPG9ZUkJZcZHgFQe5Qhfx_RXn5oxT_6DsumfBojgBG0s42j5UlRdR_GN9afWUKFGhWbN=w600-h450-p,False,
Châu Lê,N/A,,My husband was a resident in the general surgery department from May 11 to May 16. The doctors and nurses were attentive and thoughtful.,Google,False,5,3,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Văn Ssng,N/A,,Many thanks to the medical team of Binh Duong Provincial General Hospital for their enthusiastic treatment of patients as well as their advice and guidance.,Google,False,1,0,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Quân Hồng,N/A,,"My father had surgery here, the doctors and nurses were very enthusiastic. The hospital room was clean. The instructions after discharge were thorough.",Google,True,4,18,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Trung Nhân Lê,N/A,,"In the Department of Ear, Nose and Throat, the nurses are dedicated, very cheerful, everyone is very close to each patient, the doctors are good in treatment, thank you very much, Hong Nose and Ear course.",Google,False,5,1,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
MinhVu BUSINESS,N/A,,"Provincial hospital. But they ignored the dying accident victim, it was difficult to get a transfer paper to the market. Had to ask an acquaintance to plead. If the transfer was late, it would be gone. A good doctor is like a mother. Those two words are not here. All name tags are turned inward and covered.",Google,False,2,9,0,0,,True,"Binh Duong General Hospital would like to welcome you. The hospital is very sorry for your unsatisfactory experience when visiting and using the service. Please provide the patient's information (Date of examination, full name and phone … More"
Vinh Vinh,N/A,,"I've heard a lot of scandals, but when I actually experience it, I see the pragmatism of the team here. Circumcision for 4 year old baby. But he forced me to have my heart examined, take x-rays, etc., and so on, and then forced me to check …",Google,True,6,92,1,0,,True,Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please leave your information or contact the customer service hotline to discuss your … More
Tuấn Phạm Minh,N/A,,"Highly specialized general surgeons examine patients enthusiastically, nurses are enthusiastic and gentle.",Google,False,1,0,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Hứa Huy Nguyễn,N/A,,"Everyone please take the time to travel far, don't go to this hospital.
- Lack of professionalism, patients move on their own, without support, equipment is seriously degraded. …",Google,False,1,2,1,2,"https://lh3.googleusercontent.com/geougc-cs/AB3l90DYsxifHxS4_53a4XHzLZALwIi1o1Jw-YIeKgL2QTYwIBYs61cryFNur1ixHHUqVhNgiwMcnU35zmI1dgYeG8anPMsi8kAguQq9FWc-dZQyrfnByBVkUV_G2wfw4hbR372CySv8qg=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DR4HC8Hw0fOECFivhoxyRijAQIDC6-Eoa1waeNualVOlYB_GbzUO1YAKvT24tbQwfZXLMBFdTt86IzwwF98pCubXEWLx79gdAo9zlRmcqulS7MXKyXesSJwCjiUVXAQyfEyak=w300-h450-p",True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
Ngoc Hang Le,N/A,,"The hospital works very slowly, prolonging the time. Doctors and staff are rude and rude to patients. My father has cancer and needs to be transferred urgently, but the hospital has been dragging on from morning to afternoon without completing the transfer paperwork.",Google,False,1,0,0,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
Hoa Đào,N/A,,"My family member named Dao Thi Hoa is in an ear, nose and throat lock. My mother was cared for by doctors and nurses, regardless of time, the treatment was very good. The nurses and nurses were very careful with each patient. They were …",Google,False,1,0,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Phương Quách Huỳnh,N/A,,"After being treated at the General Surgery Department of Binh Duong Provincial General Hospital, General Surgery Department, today I was discharged from the hospital. I feel that the hospital is very good, the doctors and nurses are friendly to the patients. Not like rumors. 5*",Google,False,1,0,1,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Thúy Cẩm,N/A,,There are two patients in the general surgery department. The doctors and nurses are very enthusiastic and attentive.,Google,False,1,0,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Vi Lê Thảo,N/A,,The nurse made him sit there from 9am to 3pm and still didn't put a cast on him. I was so impatient that I went to Chau Thanh and it was done in 30 minutes.,Google,False,2,0,0,0,,True,"Binh Duong General Hospital would like to welcome you. The hospital is very sorry for your unsatisfactory experience when visiting and using the service. Please provide the patient's information (Date of examination, full name and phone … More"
Thăng Ngô,N/A,,"People say the emergency department here is not good. But my mother was treated here at the emergency room, the doctor was very attentive and explained thoroughly, she recovered quickly, not like a perfect hospital.",Google,False,3,2,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Nho Chien,N/A,,"The nurse has a very bad attitude and is rude to the patient's home...the doctor who examines the patient doesn't touch the patient, just glances....moves from place to place...goes all day and can't examine anything...all the time they …",Google,False,3,0,0,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
さまよい歩く,N/A,,"Hospital 512 has many bad words.
But it is still the largest provincial route in Binh Duong.
Even though I don't want to, my family still has to come here to visit many …",Google,True,202,478,3,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BpmR0Z75OFAbzh6k9OS57ZzmTGxRh3_ii3RF2pgtTb7yTUi-lDoKgvC3X0-AtNpKBQsrRsUrPHWdx1nGcyUHXMPNY0b5DHz8IthTqjKR9h5TH2lf7OaaAxx2xL2wIO0BLY5DE=w600-h450-p,False,
anh ngoc,N/A,,"The first time I went for a prenatal check-up, I was scared
Paying for a check-up makes it seem like the check-up is free. I'm in my 1st pregnancy so I don't know anything. When I asked the doctor, he looked annoyed 🙂 No …",Google,False,1,0,1,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
Khang Nguyen tuan,N/A,,"Type J hospitals don't have phone chargers, the wait takes a long time..., it's hot, some of the hospitals have chairs so there's no need to fan.",Google,False,7,0,0,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when using the service. The hospital would like to acknowledge your comments about the lack of charging sockets, the … More"
Trọng Nhân Đặng,N/A,,I am a patient in the surgical department and have now been discharged from the hospital. Felt enthusiastic nurses and doctors. But the service room's toilet is a bit small,Google,False,1,0,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Lan Phương Trần,N/A,,"Dear: Board of Directors of Binh Duong General Hospital.
Respectfully to: Board of Directors of Internal Medicine Department.
On January 17, 2025, my mother, Nguyen Thi Lan - Born in 1941, was admitted to …",Google,False,1,1,1,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90B8o7Jb6rCfqIbA_gx1_-SfgNZzYM4QdqWW6sCp7kVAWrBmmodHZzIJdBS37VBn24e4EeNNX2WzChqDQRe1SXKVmm_YcexkHJHJb6c8GvRlHhp6sqqw-EY0XZjkSAnmcqw9k8wLEw=w600-h450-p,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
linh huynh,N/A,,"Working slowly and unscientifically, it's better to go to the district hospital faster.",Google,False,1,0,0,0,,True,"Binh Duong General Hospital would like to welcome you. The hospital is very sorry for your unsatisfactory experience when visiting and using the service. Please provide the patient's information (Date of examination, full name and phone … More"
Y15s Vivo,N/A,,"I was treated in the general surgery department at Binh Duong General Hospital. Today I was discharged from the hospital. The general surgery department's staff is good and attentive, but a small comment is that the room is clean but still hot.",Google,False,1,0,1,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Trongnhan Cuahang,N/A,,My family member is in the general surgery department and the doctors and nurses here are very attentive and dedicated to treating...,Google,False,1,0,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Le Thi Trang,N/A,,"I sincerely advise patients and their families not to entrust their lives to this hospital. When admitted to the emergency room, this hospital tries every way to extort money from patients. If patients use insurance, their attitude is …",Google,False,1,0,5,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
Hung Lecan,N/A,,"I'm so disappointed with the service at this hospital, guys, I'm in the US and I have insurance. I was admitted to Binh Duong Provincial General Hospital for examination without insurance because I thought the provincial hospital would have …",Google,False,1,1,4,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90CvftEwTBidQb4JwuX0EyI1LSMHO1QQFT3YOizwk8F8Ep1Mni-dXNos0nwljg67DzNVFVesErFkG4PFRexPLrVPVom6ofeHMvL522Y-U4bNe73jY8odGZQHDoFqsjqBvK50WBVU=w600-h450-p,False,
Lê Thị Hương Lan,N/A,,"There have been changes, the hospital has improved the situation of lack of supplies, broken CT machines, rebuilt physical facilities such as rough roads, but there are still some drugs missing, regarding the staff's attitude problem. …",Google,False,3,1,3,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BFRbraRd2YBiTvHUr8XGg-ZviUxOB3cah1Ghi53jtlsCRz6L47jhpTDQrVnvv_ZbUu5-j4EWnudp1164axGtDfhXPH9WK4uM9teTmFquN-McHnKTeYPVjnQ5A3KA-lyiVbifjY8g=w600-h450-p,False,
Ky Co,N/A,,"I just received inpatient treatment at the Ear, Nose and Throat Department. The doctors and nurses are very good, explain the disease clearly, and provide dedicated care.",Google,False,1,0,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Hoa Nguyen Thi Kim,N/A,,"In general, the hospital has upgraded many new facilities, patient rooms and improved the quality of treatment, with reasonable costs for the people.",Google,False,2,1,3,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BECEceHCWPMXehgxww7re5NwjuYtg9khbWX_JWLb9V_HaKqSs7-PnNQkd8EszIXEdomLiOHud3Piu9z80EkN47O96QZOorJ70QpuvEzlhyeRa1x6ssjuVrwB9kBD67VpJSmgLW=w600-h450-p,False,
Dnnjj Bddjdjj,N/A,,Thank you to the head of the department and the nurses of the general surgery department for taking care of my husband wholeheartedly and for helping me with the money to take care of my husband. I sincerely thank the head of the general …,Google,False,1,0,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
chiến huỳnh (Huỳnh Chiến),N/A,,"Big hospital does business irresponsibly, patient who had a work accident broke his arm and broke a bone for 7 hours and didn't treat him and kept telling him to wait",Google,False,3,1,0,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
Oanh Le,N/A,,I have a relative in the general surgery department. I find the nurses and doctors here very dedicated.,Google,False,1,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90AiLP4vaupy_SbQ5yv6aA4k03KK-rgzEc2RrxWDfZvGXcDwqXa3r3v37W91lZ9Xq_lR-De9R91df83vCuEzrV1WkswDtsutPylROuWzI1wKZJlbquoq8gWGDk7QMDUX4LAJ78EnOdIpjbQ=w600-h450-p,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Dong Nguyen,N/A,,"My family member is in the general surgery department. I see the doctors, nurses, and support staff are enthusiastic and cheerful.",Google,False,1,0,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Quân Trần Quốc,N/A,,"The hospital's cheeks are like cunts. 7 toilets are broken, 6 are broken. Hand sinks are 2 broken, 2 are broken. Obstetrics department. If the doctor in charge of the surgery doesn't tell you to give birth here, you'll never come to this …",Google,False,1,0,0,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
Bao Luong,N/A,,"The hospital was OK, but the emergency room nurse at the counter to receive paperwork spoke very uncultured and uneducated",Google,False,1,0,0,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
Tài Trần Tấn,N/A,,"Quite disappointed with the hospital environment, too crowded, poor facilities, very few staff on duty, the child had a sore arm from 6am to 10pm and was not treated, no one wants to be sick and the nurses are not very friendly... The …",Google,True,87,441,1,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
Văn Tài Trần,N/A,,"When you get sick, you have to go to the doctor and wait for a long time, especially in the first days of the week....",Google,True,271,498,0,2,"https://lh3.googleusercontent.com/geougc-cs/AB3l90BB0idfWOiNKbWZkRuBMb3LwQktPWsTjOjh2U74iXz5sBvmV-vIkbULkHoaqtPJmgcLkhSUxQRwh9htqfmSfR9Zk21_yPv_Lru_jYGcajgd14YS2k0h50NVWzHokkZ-UhY7XR-w=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CML9pDNlAbshCQUcjWbq4sKo4lVZlJSvZ1gNGOuDAUrlpO1ufJW7ZJTeADpqAvOhjf6aJWNjL4bRs52t2a9ESCysjDFA0OiuZ0ujkh8vnXHCfk3VwpYG1npgF-rz8vw-ZZmVwuwg=w300-h450-p",False,
Mạnh Thái,N/A,,"Patients admitted to the general surgery department: the doctor is cheerful, enthusiastic, and dedicated to the patient",Google,False,3,4,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Nhan Hoang,N/A,,"The doctors and nurses in this hospital are very bad. They only know how to take money from patients. They don't care about the health of the patients. They are very weak. As for the security guards, they are very rude.",Google,False,2,0,0,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
Nhạc tổng hợp,N/A,,"The nurse's expertise is very poor. After taking the blood, the needle is fixed very tightly, causing blood to not circulate to the hand, causing the hand to swell. When a relative goes to call for treatment, the nurse hasn't come back in …",Google,True,6,11,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90AJyq7zq-DwLXuXdBeKcj9gzS-5JARth3WQVq0yu8HSJPS76pUQgXpukINVmtcF7RHrMjOF6drOlWBH74lfEGxoiSs1b1ilcVJqEgZfmLQQGaXQRARnWq4I6wtgnBNUTK6r_qjYoQ=w600-h450-p,False,
Nhung Nguyễn,N/A,,"What a lame hospital. The examination was perfunctory. The place that needed to be examined was not examined. The nurse said I saw the doctor examine you. If you have dengue fever, they took you all the way to the infectious disease …",Google,False,1,0,1,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
Uyên Đàm,N/A,,I had an examination and felt that the doctor was friendly and experienced. The space had been repaired a lot so it was airy and clean.,Google,False,7,3,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Tuân Trần Quang,N/A,,"The provincial general hospital is no different from a scam. The emergency room is full of irresponsible doctors. When a patient is sick and can't walk, they ask to borrow a wheelchair, so they ask the security guard to ask for it. They ask for an advance and take all the money.",Google,False,2,0,2,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
Ngọc Thùy Nguyễn Thị,N/A,,"Got a fractured patella and went to the hospital at 5am, then had an X-ray and was told to wait. Waited until 1:30pm but no doctor came to tell me the results. Then got fed up and asked to be transferred to another hospital. Overall, it was terrible.",Google,False,1,0,0,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
khanh dương,N/A,,The hospital is like a bitch. They can't diagnose the disease and don't transfer them. They give crap medicine to make the patient's condition worse.,Google,False,2,0,1,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
Quy Lê,N/A,,Thank you doctor of NTH department. Thank you visiting nurse for taking care of my grandmother.,Google,False,1,0,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Long Nguyễn Văn,N/A,,"Overall it's bad. The service is not attentive. The wife had not yet given birth but urged her to speak harshly. After giving birth, the mother and child were forced to lie down for nearly an hour. The husband had to push the mother and child to the room himself. Too bad.",Google,False,1,0,0,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
Trọng Hoàng,N/A,,"This is my first time at this hospital. There are some rooms that I don't know, but every time the doctors and nurses talk to me, they all speak to me in a contemptuous tone. It takes a long time, the patient area is dirty and not cleaned properly. I'm so fed up with the staff here.",Google,False,2,2,12,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90Cy8klMsdDRJlFfbhv_lxarRe7YwmoAemFwomA04GpAB5u98Outow-FkIPwfHmxOAH6ptFfy1pxV6VxL5ULrnjeU10bG_wCYCNp8qX_NylY7MIDse4Pve4I5C_Zaa-ZPsiNuFtA=w600-h450-p,False,
Yến Yến Hoàng,N/A,,"The service room has very poor facilities, the doctors do not work diligently, do not promptly inform the patient of the medical situation, the patient has to go ask for himself before the doctor informs him, the treatment only gives …",Google,False,2,0,0,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
Sika Bình Dương,N/A,,"The largest 1,500-bed hospital in Binh Duong province. Once completed, it will be very beautiful and will be a medical examination place for people in Binh Duong and other southern provinces.",Google,True,273,477,4,4,"https://lh3.googleusercontent.com/geougc-cs/AB3l90AxyyeU_46FbmMdJuRh9IZmEjBlMfuggdYaCrZF9jVgYuj-B_LMdKVOAX8RbJNJL2SSBdHftXnKhyDrnWop0uJLQx8Ykh9sHLsl9Sl0hbZfKPQCUPm9Bp2c29QfHB6xFyThZjv2Yw=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CfKsssvo1KquQyYbyZF2uP7SVQ51n56bsu0yUsMehLuRmuoDMfuVz_Q64cjedCk3j1jhkYMi4mfRxXoD_1xK-tm-kq8N2iVgznNRysuLUm-TcJ5FylMoztCJ8aH9k2SYb3Z2Nf=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Cth8AphoIMYmGLCTd6YEM_8NO9OsTxvVhEt1X3v30dRKAeljQheXCWyiOUfxoDlNQxBH2P4Po8_NFIM7isKCQZhfJc5NxnSASOZGw76754fAWdSyM8BHuuuphyQUxK0CNBa4HjRw=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AtyfOWj3d_EW-XnNaNtKtrtfTzQXQ1Cz-JjUDSViLlwfzn6nn4eV8lThIttAG0bwp5-nXkX9KBRtFBBgEDdYL77myg9fwmIQZgsrZ_AXFRgUsU4wS4MmYTm4qpfzabchn0fUc=w300-h225-p",False,
Le Kenny,N/A,,"It takes a long time to do anything, just pay money and wait from 7am to 11pm. The hospital is big but there is no shuttle bus. From where I stay to pay hospital bills or buy medicine, I have to walk a kilometer. The nurse speaks rudely and …",Google,True,24,7,10,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90CFNR2L92nomK7J5ndUEeXAgyJho8ESGWJJZwk7gcxnZP0295WrGpav095zYQx9ka4l5Qb4gxHwAv_fFED3wg4pvpS0Eac7ph5Mfp3slF_asZUv_oPjH9QxzeYtkjcTd8AUZ49X=w600-h450-p,False,
Phước Hoàng,N/A,,"Good medical service, dedicated medical staff, reputable and quality medical examination location in Binh Duong province",Google,False,3,0,0,0,,True,Binh Duong General Hospital would like to sincerely thank you for trusting and choosing our examination and treatment services. We wish you and your family good health. Thank you very much!
Trang Thuytrang,N/A,,"The hospital is lost. If you can treat it or not, tell them in 1 hour to get them transferred to the hospital, but they won't let you transfer. They will scare the patient's family into transferring to the hospital and not give you an …",Google,False,2,0,4,0,,False,
Quang Nguyen,N/A,,Hospitals operate without specific procedures.,Google,False,2,0,0,0,,True,"Binh Duong General Hospital would like to welcome you. The hospital is very sorry for your unsatisfactory experience when visiting and using the service. Please provide the patient's information (Date of examination, full name and phone … More"
Danh Nguyen,N/A,,"Business is so boring
Do you want to suck my blood?
Doctor, are you my father or mother? …",Google,False,2,7,0,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
tan bui,N/A,,"The baby is not yet 9 months old, but the nurse tried to take the vein 6 times at once but could not get the vein, and still held the baby down to take it. Where did the qualifications come from to be able to do this job and still …",Google,False,3,0,1,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
Trần Linh,N/A,,"It's also a hospital, but 512 went twice and wanted to consult with the nurse both times. Doing business is irresponsible, you talk like you're not educated. The doctor is like a mother, but the baby is in pain and complains that the baby …",Google,False,2,1,1,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
tuyen Ngthi,N/A,,"The hospital is increasingly improving, the doctors and nurses are enthusiastic and friendly...",Google,False,2,2,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BLQZyQAR99KlqhfrSr0Vs4FQmnB9mJ9VyKDa8G2gairkiL9TrQc3ElWrlu9EjKhnmewTeEXBPaHpKixVyfcfmb0Ep4803a835AtAwxRZ4edQvzn4q8HnZqW_xwpg2VtP9SYFD6=w600-h450-p,False,
Sơn Minh Tuấn,N/A,,"Medical staff are like gangsters, the toilets are dirty and haven't been in for 2-3 days. There's no room for them to sleep outside but they still charge for the room.",Google,True,15,6,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90An8c1cdlGRNx49W-8ePICETRVbO6e0Wbr0Uz-_-riOSXD_584vnCpCzL6ZXnliMhunBmYmcLeN--pnQTGO1sQU81R0DzJEHw5AuUoo-MQI-nMZP_rF4v-oR7QZ9X_1k0XBOe_C=w600-h450-p,False,
Thảo Triệu,N/A,,"Lying here is full of beds and notebooks, lying in bed and lying in the hallway. The doctor rarely asks questions. I asked to remove the vein because it was so itchy and painful that I couldn't explain yet so I rushed away. In general, the …",Google,False,1,1,3,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90A0aynf5xREuwRflNhjG9MmlxCkc9nt3kYHJOyN2_FIPN8kR-uluA5-6PMtSzxQ3tnuWqMY4oee_xrw0ifzuMdatk3aeZhfdTIZLHaHTpQ0JQlHkn3ZxboXdL8Dhh0tqw69jZy9=w600-h450-p,False,
Nhật Nam,N/A,,"Take down the hospital's poster ""Medical Ethics Seminar""; we don't deserve to keep that name.",Google,False,1,0,2,0,,True,"Binh Duong Provincial General Hospital would like to welcome you. The hospital regrets your unsatisfactory experience when visiting and using the service. Please provide your information (Date of examination, full name and phone number) to … More"
